"lake","datetime","depth","observation","variable","unit","depth_id"
"peter",2024-07-14 23:00:00,2.5,18.2256666666667,"wtemp","degC",NA
"peter",2024-07-14 23:00:00,3,15.5695833333333,"wtemp","degC",NA
"peter",2024-07-14 23:00:00,3.5,12.70925,"wtemp","degC",NA
"peter",2024-07-14 23:00:00,4,10.3211666666667,"wtemp","degC",NA
"peter",2024-07-14 23:00:00,4.5,8.71073333333333,"wtemp","degC",NA
"peter",2024-07-14 23:00:00,5,7.46019166666667,"wtemp","degC",NA
"peter",2024-07-14 23:00:00,6,5.80750833333333,"wtemp","degC",NA
"peter",2024-07-15,0.5,26.6895,"wtemp","degC",NA
"peter",2024-07-15,1,25.4145833333333,"wtemp","degC",NA
"peter",2024-07-15,1.5,23.65975,"wtemp","degC",NA
"peter",2024-07-15,2,21.0350833333333,"wtemp","degC",NA
"peter",2024-07-15,2.5,18.4075833333333,"wtemp","degC",NA
"peter",2024-07-15,3,15.40975,"wtemp","degC",NA
"peter",2024-07-15,3.5,12.7675833333333,"wtemp","degC",NA
"peter",2024-07-15,4,10.69125,"wtemp","degC",NA
"peter",2024-07-15,4.5,8.897625,"wtemp","degC",NA
"peter",2024-07-15,5,7.28276666666667,"wtemp","degC",NA
"peter",2024-07-15,6,5.42615833333333,"wtemp","degC",NA
"peter",2024-07-15 01:00:00,0.5,26.76275,"wtemp","degC",NA
"peter",2024-07-15 01:00:00,1,25.3980833333333,"wtemp","degC",NA
"peter",2024-07-15 01:00:00,1.5,23.5938333333333,"wtemp","degC",NA
"peter",2024-07-15 01:00:00,2,21.0231666666667,"wtemp","degC",NA
"peter",2024-07-15 01:00:00,2.5,18.3894166666667,"wtemp","degC",NA
"peter",2024-07-15 01:00:00,3,15.4668333333333,"wtemp","degC",NA
"peter",2024-07-15 01:00:00,3.5,12.6583333333333,"wtemp","degC",NA
"peter",2024-07-15 01:00:00,4,10.43075,"wtemp","degC",NA
"peter",2024-07-15 01:00:00,4.5,8.83064166666667,"wtemp","degC",NA
"peter",2024-07-15 01:00:00,5,7.313325,"wtemp","degC",NA
"peter",2024-07-15 01:00:00,6,5.72624166666667,"wtemp","degC",NA
"peter",2024-07-15 02:00:00,0.5,26.8380833333333,"wtemp","degC",NA
"peter",2024-07-15 02:00:00,1,25.3535,"wtemp","degC",NA
"peter",2024-07-15 02:00:00,1.5,23.667,"wtemp","degC",NA
"peter",2024-07-15 02:00:00,2,21.0066666666667,"wtemp","degC",NA
"peter",2024-07-15 02:00:00,2.5,18.3658333333333,"wtemp","degC",NA
"peter",2024-07-15 02:00:00,3,15.3604166666667,"wtemp","degC",NA
"peter",2024-07-15 02:00:00,3.5,12.8676666666667,"wtemp","degC",NA
"peter",2024-07-15 02:00:00,4,10.5408333333333,"wtemp","degC",NA
"peter",2024-07-15 02:00:00,4.5,8.48934166666667,"wtemp","degC",NA
"peter",2024-07-15 02:00:00,5,7.44109166666667,"wtemp","degC",NA
"peter",2024-07-15 02:00:00,6,5.76998333333333,"wtemp","degC",NA
"peter",2024-07-15 03:00:00,0.5,26.8356666666667,"wtemp","degC",NA
"peter",2024-07-15 03:00:00,1,25.35025,"wtemp","degC",NA
"peter",2024-07-15 03:00:00,1.5,23.64075,"wtemp","degC",NA
"peter",2024-07-15 03:00:00,2,20.98925,"wtemp","degC",NA
"peter",2024-07-15 03:00:00,2.5,18.2938333333333,"wtemp","degC",NA
"peter",2024-07-15 03:00:00,3,15.4883333333333,"wtemp","degC",NA
"peter",2024-07-15 03:00:00,3.5,12.7980833333333,"wtemp","degC",NA
"peter",2024-07-15 03:00:00,4,10.4161666666667,"wtemp","degC",NA
"peter",2024-07-15 03:00:00,4.5,8.67170833333333,"wtemp","degC",NA
"peter",2024-07-15 03:00:00,5,7.41790833333333,"wtemp","degC",NA
"peter",2024-07-15 03:00:00,6,5.67863333333333,"wtemp","degC",NA
"peter",2024-07-15 04:00:00,0.5,26.9058333333333,"wtemp","degC",NA
"peter",2024-07-15 04:00:00,1,25.3235,"wtemp","degC",NA
"peter",2024-07-15 04:00:00,1.5,23.6693333333333,"wtemp","degC",NA
"peter",2024-07-15 04:00:00,2,20.9588333333333,"wtemp","degC",NA
"peter",2024-07-15 04:00:00,2.5,18.4245833333333,"wtemp","degC",NA
"peter",2024-07-15 04:00:00,3,15.44925,"wtemp","degC",NA
"peter",2024-07-15 04:00:00,3.5,12.7418333333333,"wtemp","degC",NA
"peter",2024-07-15 04:00:00,4,10.4484166666667,"wtemp","degC",NA
"peter",2024-07-15 04:00:00,4.5,8.89888333333333,"wtemp","degC",NA
"peter",2024-07-15 04:00:00,5,7.50565,"wtemp","degC",NA
"peter",2024-07-15 04:00:00,6,5.6593,"wtemp","degC",NA
"peter",2024-07-15 06:00:00,0.5,26.5556666666667,"wtemp","degC",NA
"peter",2024-07-15 06:00:00,1,25.362,"wtemp","degC",NA
"peter",2024-07-15 06:00:00,1.5,23.5838333333333,"wtemp","degC",NA
"peter",2024-07-15 06:00:00,2,21.0534166666667,"wtemp","degC",NA
"peter",2024-07-15 06:00:00,2.5,18.2643333333333,"wtemp","degC",NA
"peter",2024-07-15 06:00:00,3,15.38975,"wtemp","degC",NA
"peter",2024-07-15 06:00:00,3.5,12.9204166666667,"wtemp","degC",NA
"peter",2024-07-15 06:00:00,4,10.46,"wtemp","degC",NA
"peter",2024-07-15 06:00:00,4.5,8.546475,"wtemp","degC",NA
"peter",2024-07-15 06:00:00,5,7.293575,"wtemp","degC",NA
"peter",2024-07-15 06:00:00,6,5.82150833333333,"wtemp","degC",NA
"peter",2024-07-15 07:00:00,0.5,26.2986666666667,"wtemp","degC",NA
"peter",2024-07-15 07:00:00,1,25.3660833333333,"wtemp","degC",NA
"peter",2024-07-15 07:00:00,1.5,23.5665833333333,"wtemp","degC",NA
"peter",2024-07-15 07:00:00,2,21.06475,"wtemp","degC",NA
"peter",2024-07-15 07:00:00,2.5,18.2849166666667,"wtemp","degC",NA
"peter",2024-07-15 07:00:00,3,15.47175,"wtemp","degC",NA
"peter",2024-07-15 07:00:00,3.5,12.7013333333333,"wtemp","degC",NA
"peter",2024-07-15 07:00:00,4,10.5104166666667,"wtemp","degC",NA
"peter",2024-07-15 07:00:00,4.5,8.73511666666667,"wtemp","degC",NA
"peter",2024-07-15 07:00:00,5,7.44519166666667,"wtemp","degC",NA
"peter",2024-07-15 07:00:00,6,5.69451666666667,"wtemp","degC",NA
"peter",2024-07-15 08:00:00,0.5,26.0416666666667,"wtemp","degC",NA
"peter",2024-07-15 08:00:00,1,25.3633333333333,"wtemp","degC",NA
"peter",2024-07-15 08:00:00,1.5,23.6160833333333,"wtemp","degC",NA
"peter",2024-07-15 08:00:00,2,20.9445,"wtemp","degC",NA
"peter",2024-07-15 08:00:00,2.5,18.4656666666667,"wtemp","degC",NA
"peter",2024-07-15 08:00:00,3,15.3654166666667,"wtemp","degC",NA
"peter",2024-07-15 08:00:00,3.5,12.79425,"wtemp","degC",NA
"peter",2024-07-15 08:00:00,4,10.4464166666667,"wtemp","degC",NA
"peter",2024-07-15 08:00:00,4.5,8.786325,"wtemp","degC",NA
"peter",2024-07-15 08:00:00,5,7.49983333333333,"wtemp","degC",NA
"peter",2024-07-15 08:00:00,6,5.617525,"wtemp","degC",NA
"peter",2024-07-15 09:00:00,0.5,25.8100833333333,"wtemp","degC",NA
"peter",2024-07-15 09:00:00,1,6.348,"doc","MilliGM-PER-L","epi"
"peter",2024-07-15 09:00:00,1,25.4031666666667,"wtemp","degC",NA
"peter",2024-07-15 09:00:00,1.5,23.5429166666667,"wtemp","degC",NA
"peter",2024-07-15 09:00:00,2,21.047,"wtemp","degC",NA
"peter",2024-07-15 09:00:00,2.5,18.2678333333333,"wtemp","degC",NA
"peter",2024-07-15 09:00:00,3,15.4775833333333,"wtemp","degC",NA
"peter",2024-07-15 09:00:00,3.5,12.7000833333333,"wtemp","degC",NA
"peter",2024-07-15 09:00:00,4,4.683,"doc","MilliGM-PER-L","meta"
"peter",2024-07-15 09:00:00,4,10.4719166666667,"wtemp","degC",NA
"peter",2024-07-15 09:00:00,4.5,8.79288333333333,"wtemp","degC",NA
"peter",2024-07-15 09:00:00,5,7.38715,"wtemp","degC",NA
"peter",2024-07-15 09:00:00,6,5.668475,"wtemp","degC",NA
"peter",2024-07-15 09:00:00,12,4.677,"doc","MilliGM-PER-L","hypo"
"peter",2024-07-15 10:00:00,0.5,25.5858333333333,"wtemp","degC",NA
"peter",2024-07-15 10:00:00,1,25.28675,"wtemp","degC",NA
"peter",2024-07-15 10:00:00,1.5,23.7134166666667,"wtemp","degC",NA
"peter",2024-07-15 10:00:00,2,20.9196666666667,"wtemp","degC",NA
"peter",2024-07-15 10:00:00,2.5,18.3604166666667,"wtemp","degC",NA
"peter",2024-07-15 10:00:00,3,15.42475,"wtemp","degC",NA
"peter",2024-07-15 10:00:00,3.5,12.8218333333333,"wtemp","degC",NA
"peter",2024-07-15 10:00:00,4,10.3589166666667,"wtemp","degC",NA
"peter",2024-07-15 10:00:00,4.5,8.75119166666667,"wtemp","degC",NA
"peter",2024-07-15 10:00:00,5,7.4324,"wtemp","degC",NA
"peter",2024-07-15 10:00:00,6,5.68876666666667,"wtemp","degC",NA
"peter",2024-07-15 11:00:00,0.5,25.41575,"wtemp","degC",NA
"peter",2024-07-15 11:00:00,1,25.3358333333333,"wtemp","degC",NA
"peter",2024-07-15 11:00:00,1.5,23.5315833333333,"wtemp","degC",NA
"peter",2024-07-15 11:00:00,2,21.01925,"wtemp","degC",NA
"peter",2024-07-15 11:00:00,2.5,18.3503333333333,"wtemp","degC",NA
"peter",2024-07-15 11:00:00,3,15.4179166666667,"wtemp","degC",NA
"peter",2024-07-15 11:00:00,3.5,12.7308333333333,"wtemp","degC",NA
"peter",2024-07-15 11:00:00,4,10.5958333333333,"wtemp","degC",NA
"peter",2024-07-15 11:00:00,4.5,8.645575,"wtemp","degC",NA
"peter",2024-07-15 11:00:00,5,7.42705833333333,"wtemp","degC",NA
"peter",2024-07-15 11:00:00,6,5.73334166666667,"wtemp","degC",NA
"peter",2024-07-15 12:00:00,0.5,25.4030833333333,"wtemp","degC",NA
"peter",2024-07-15 12:00:00,1,25.31075,"wtemp","degC",NA
"peter",2024-07-15 12:00:00,1.5,23.57925,"wtemp","degC",NA
"peter",2024-07-15 12:00:00,2,21.0046666666667,"wtemp","degC",NA
"peter",2024-07-15 12:00:00,2.5,18.3108333333333,"wtemp","degC",NA
"peter",2024-07-15 12:00:00,3,15.4601666666667,"wtemp","degC",NA
"peter",2024-07-15 12:00:00,3.5,12.774,"wtemp","degC",NA
"peter",2024-07-15 12:00:00,4,10.4524166666667,"wtemp","degC",NA
"peter",2024-07-15 12:00:00,4.5,8.803925,"wtemp","degC",NA
"peter",2024-07-15 12:00:00,5,7.3328,"wtemp","degC",NA
"peter",2024-07-15 12:00:00,6,5.64960833333333,"wtemp","degC",NA
"peter",2024-07-15 13:00:00,0.5,25.4823333333333,"wtemp","degC",NA
"peter",2024-07-15 13:00:00,1,25.2315,"wtemp","degC",NA
"peter",2024-07-15 13:00:00,1.5,23.68875,"wtemp","degC",NA
"peter",2024-07-15 13:00:00,2,21.0255833333333,"wtemp","degC",NA
"peter",2024-07-15 13:00:00,2.5,18.3005,"wtemp","degC",NA
"peter",2024-07-15 13:00:00,3,15.4294166666667,"wtemp","degC",NA
"peter",2024-07-15 13:00:00,3.5,12.7218333333333,"wtemp","degC",NA
"peter",2024-07-15 13:00:00,4,10.47,"wtemp","degC",NA
"peter",2024-07-15 13:00:00,4.5,8.83573333333333,"wtemp","degC",NA
"peter",2024-07-15 13:00:00,5,7.36616666666667,"wtemp","degC",NA
"peter",2024-07-15 13:00:00,6,5.66609166666667,"wtemp","degC",NA
"peter",2024-07-15 14:00:00,0,10.5,"do_mgl","MilliGM-PER-L",NA
"peter",2024-07-15 14:00:00,0.5,10.6,"do_mgl","MilliGM-PER-L",NA
"peter",2024-07-15 14:00:00,0.5,25.4201666666667,"wtemp","degC",NA
"peter",2024-07-15 14:00:00,1,10.7,"do_mgl","MilliGM-PER-L",NA
"peter",2024-07-15 14:00:00,1,25.1883333333333,"wtemp","degC",NA
"peter",2024-07-15 14:00:00,1.5,10.8,"do_mgl","MilliGM-PER-L",NA
"peter",2024-07-15 14:00:00,1.5,23.5795833333333,"wtemp","degC",NA
"peter",2024-07-15 14:00:00,2,10.3,"do_mgl","MilliGM-PER-L",NA
"peter",2024-07-15 14:00:00,2,21.0648333333333,"wtemp","degC",NA
"peter",2024-07-15 14:00:00,2.5,9.2,"do_mgl","MilliGM-PER-L",NA
"peter",2024-07-15 14:00:00,2.5,18.2589166666667,"wtemp","degC",NA
"peter",2024-07-15 14:00:00,3,9.9,"do_mgl","MilliGM-PER-L",NA
"peter",2024-07-15 14:00:00,3,15.4850833333333,"wtemp","degC",NA
"peter",2024-07-15 14:00:00,3.5,10.6,"do_mgl","MilliGM-PER-L",NA
"peter",2024-07-15 14:00:00,3.5,12.7213333333333,"wtemp","degC",NA
"peter",2024-07-15 14:00:00,4,11.2,"do_mgl","MilliGM-PER-L",NA
"peter",2024-07-15 14:00:00,4,10.4576666666667,"wtemp","degC",NA
"peter",2024-07-15 14:00:00,4.5,12.1,"do_mgl","MilliGM-PER-L",NA
"peter",2024-07-15 14:00:00,4.5,8.70825833333333,"wtemp","degC",NA
"peter",2024-07-15 14:00:00,5,12,"do_mgl","MilliGM-PER-L",NA
"peter",2024-07-15 14:00:00,5,7.44705833333333,"wtemp","degC",NA
"peter",2024-07-15 14:00:00,5.5,10,"do_mgl","MilliGM-PER-L",NA
"peter",2024-07-15 14:00:00,6,5.3,"do_mgl","MilliGM-PER-L",NA
"peter",2024-07-15 14:00:00,6,5.67589166666667,"wtemp","degC",NA
"peter",2024-07-15 14:00:00,6.5,4,"do_mgl","MilliGM-PER-L",NA
"peter",2024-07-15 14:00:00,7,3.3,"do_mgl","MilliGM-PER-L",NA
"peter",2024-07-15 14:00:00,8,1.9,"do_mgl","MilliGM-PER-L",NA
"peter",2024-07-15 14:00:00,9,1.7,"do_mgl","MilliGM-PER-L",NA
"peter",2024-07-15 14:00:00,10,1.4,"do_mgl","MilliGM-PER-L",NA
"peter",2024-07-15 14:00:00,11,1.1,"do_mgl","MilliGM-PER-L",NA
"peter",2024-07-15 14:00:00,12,0.9,"do_mgl","MilliGM-PER-L",NA
NA,2024-07-15 15:00:00,0,28.05,"wtemp","degC",NA
NA,2024-07-15 15:00:00,0.25,28.13,"wtemp","degC",NA
"peter",2024-07-15 15:00:00,0.5,25.6145833333333,"wtemp","degC",NA
NA,2024-07-15 15:00:00,0.75,26.17,"wtemp","degC",NA
"peter",2024-07-15 15:00:00,1,25.2258333333333,"wtemp","degC",NA
NA,2024-07-15 15:00:00,1.25,25.06,"wtemp","degC",NA
"peter",2024-07-15 15:00:00,1.5,23.693,"wtemp","degC",NA
NA,2024-07-15 15:00:00,1.75,22.8,"wtemp","degC",NA
"peter",2024-07-15 15:00:00,2,20.9820833333333,"wtemp","degC",NA
NA,2024-07-15 15:00:00,2.25,19.87,"wtemp","degC",NA
"peter",2024-07-15 15:00:00,2.5,18.39775,"wtemp","degC",NA
NA,2024-07-15 15:00:00,2.75,16.62,"wtemp","degC",NA
"peter",2024-07-15 15:00:00,3,15.3305,"wtemp","degC",NA
NA,2024-07-15 15:00:00,3.25,13.61,"wtemp","degC",NA
"peter",2024-07-15 15:00:00,3.5,9.16,"do_mgl","MilliGM-PER-L",NA
"peter",2024-07-15 15:00:00,3.5,12.9119166666667,"wtemp","degC",NA
"peter",2024-07-15 15:00:00,3.75,9.47,"do_mgl","MilliGM-PER-L",NA
NA,2024-07-15 15:00:00,3.75,10.92,"wtemp","degC",NA
"peter",2024-07-15 15:00:00,4,8.92,"do_mgl","MilliGM-PER-L",NA
"peter",2024-07-15 15:00:00,4,10.3458333333333,"wtemp","degC",NA
"peter",2024-07-15 15:00:00,4.25,9.9,"do_mgl","MilliGM-PER-L",NA
NA,2024-07-15 15:00:00,4.25,9.14,"wtemp","degC",NA
"peter",2024-07-15 15:00:00,4.5,10.05,"do_mgl","MilliGM-PER-L",NA
"peter",2024-07-15 15:00:00,4.5,8.68713333333333,"wtemp","degC",NA
"peter",2024-07-15 15:00:00,4.75,9.88,"do_mgl","MilliGM-PER-L",NA
NA,2024-07-15 15:00:00,4.75,7.49,"wtemp","degC",NA
"peter",2024-07-15 15:00:00,5,9.26,"do_mgl","MilliGM-PER-L",NA
"peter",2024-07-15 15:00:00,5,7.40945,"wtemp","degC",NA
"peter",2024-07-15 15:00:00,5.25,8.31,"do_mgl","MilliGM-PER-L",NA
NA,2024-07-15 15:00:00,5.25,6.4,"wtemp","degC",NA
"peter",2024-07-15 15:00:00,5.5,3.71,"do_mgl","MilliGM-PER-L",NA
NA,2024-07-15 15:00:00,5.5,6.05,"wtemp","degC",NA
"peter",2024-07-15 15:00:00,5.75,0.82,"do_mgl","MilliGM-PER-L",NA
NA,2024-07-15 15:00:00,5.75,5.65,"wtemp","degC",NA
"peter",2024-07-15 15:00:00,6,0.15,"do_mgl","MilliGM-PER-L",NA
"peter",2024-07-15 15:00:00,6,5.69226666666667,"wtemp","degC",NA
"peter",2024-07-15 15:00:00,6.25,0.07,"do_mgl","MilliGM-PER-L",NA
NA,2024-07-15 15:00:00,6.25,5.25,"wtemp","degC",NA
"peter",2024-07-15 15:00:00,6.5,0.05,"do_mgl","MilliGM-PER-L",NA
NA,2024-07-15 15:00:00,6.5,5.09,"wtemp","degC",NA
"peter",2024-07-15 15:00:00,6.75,0.02,"do_mgl","MilliGM-PER-L",NA
NA,2024-07-15 15:00:00,6.75,4.95,"wtemp","degC",NA
"peter",2024-07-15 15:00:00,7,0.03,"do_mgl","MilliGM-PER-L",NA
NA,2024-07-15 15:00:00,7,4.86,"wtemp","degC",NA
"peter",2024-07-15 15:00:00,7.5,0.03,"do_mgl","MilliGM-PER-L",NA
NA,2024-07-15 15:00:00,7.5,4.71,"wtemp","degC",NA
"peter",2024-07-15 15:00:00,8,0.02,"do_mgl","MilliGM-PER-L",NA
NA,2024-07-15 15:00:00,8,4.61,"wtemp","degC",NA
"peter",2024-07-15 16:00:00,0.5,25.80125,"wtemp","degC",NA
"peter",2024-07-15 16:00:00,1,25.3364166666667,"wtemp","degC",NA
"peter",2024-07-15 16:00:00,1.5,23.7595833333333,"wtemp","degC",NA
"peter",2024-07-15 16:00:00,2,20.98025,"wtemp","degC",NA
"peter",2024-07-15 16:00:00,2.5,18.4471666666667,"wtemp","degC",NA
"peter",2024-07-15 16:00:00,3,15.3880833333333,"wtemp","degC",NA
"peter",2024-07-15 16:00:00,3.5,12.79875,"wtemp","degC",NA
"peter",2024-07-15 16:00:00,4,10.5193333333333,"wtemp","degC",NA
"peter",2024-07-15 16:00:00,4.5,8.73748333333333,"wtemp","degC",NA
"peter",2024-07-15 16:00:00,5,7.42579166666667,"wtemp","degC",NA
"peter",2024-07-15 16:00:00,6,5.629425,"wtemp","degC",NA
"peter",2024-07-15 17:00:00,0.5,26.0600833333333,"wtemp","degC",NA
"peter",2024-07-15 17:00:00,1,25.4026666666667,"wtemp","degC",NA
"peter",2024-07-15 17:00:00,1.5,23.6148333333333,"wtemp","degC",NA
"peter",2024-07-15 17:00:00,2,21.15675,"wtemp","degC",NA
"peter",2024-07-15 17:00:00,2.5,18.183,"wtemp","degC",NA
"peter",2024-07-15 17:00:00,3,15.5665,"wtemp","degC",NA
"peter",2024-07-15 17:00:00,3.5,12.7144166666667,"wtemp","degC",NA
"peter",2024-07-15 17:00:00,4,10.4430833333333,"wtemp","degC",NA
"peter",2024-07-15 17:00:00,4.5,8.71174166666667,"wtemp","degC",NA
"peter",2024-07-15 17:00:00,5,7.30239166666667,"wtemp","degC",NA
"peter",2024-07-15 17:00:00,6,5.63958333333333,"wtemp","degC",NA
"peter",2024-07-15 18:00:00,0.5,26.34725,"wtemp","degC",NA
"peter",2024-07-15 18:00:00,1,25.4256666666667,"wtemp","degC",NA
"peter",2024-07-15 18:00:00,1.5,23.7641666666667,"wtemp","degC",NA
"peter",2024-07-15 18:00:00,2,21.1128333333333,"wtemp","degC",NA
"peter",2024-07-15 18:00:00,2.5,18.3209166666667,"wtemp","degC",NA
"peter",2024-07-15 18:00:00,3,15.4019166666667,"wtemp","degC",NA
"peter",2024-07-15 18:00:00,3.5,12.8839166666667,"wtemp","degC",NA
"peter",2024-07-15 18:00:00,4,10.4313333333333,"wtemp","degC",NA
"peter",2024-07-15 18:00:00,4.5,8.88013333333333,"wtemp","degC",NA
"peter",2024-07-15 18:00:00,5,7.380825,"wtemp","degC",NA
"peter",2024-07-15 18:00:00,6,5.70450833333333,"wtemp","degC",NA
"peter",2024-07-15 19:00:00,0.5,26.5358333333333,"wtemp","degC",NA
"peter",2024-07-15 19:00:00,1,25.5483333333333,"wtemp","degC",NA
"peter",2024-07-15 19:00:00,1.5,23.79375,"wtemp","degC",NA
"peter",2024-07-15 19:00:00,2,21.2245,"wtemp","degC",NA
"peter",2024-07-15 19:00:00,2.5,18.2745833333333,"wtemp","degC",NA
"peter",2024-07-15 19:00:00,3,15.4775,"wtemp","degC",NA
"peter",2024-07-15 19:00:00,3.5,12.8123333333333,"wtemp","degC",NA
"peter",2024-07-15 19:00:00,4,10.55725,"wtemp","degC",NA
"peter",2024-07-15 19:00:00,4.5,8.7843,"wtemp","degC",NA
"peter",2024-07-15 19:00:00,5,7.42985833333333,"wtemp","degC",NA
"peter",2024-07-15 19:00:00,6,5.67049166666667,"wtemp","degC",NA
"peter",2024-07-15 20:00:00,0.5,26.7335833333333,"wtemp","degC",NA
"peter",2024-07-15 20:00:00,1,25.5766666666667,"wtemp","degC",NA
"peter",2024-07-15 20:00:00,1.5,23.8511666666667,"wtemp","degC",NA
"peter",2024-07-15 20:00:00,2,21.1215833333333,"wtemp","degC",NA
"peter",2024-07-15 20:00:00,2.5,18.36825,"wtemp","degC",NA
"peter",2024-07-15 20:00:00,3,15.4185,"wtemp","degC",NA
"peter",2024-07-15 20:00:00,3.5,12.7911666666667,"wtemp","degC",NA
"peter",2024-07-15 20:00:00,4,10.5033333333333,"wtemp","degC",NA
"peter",2024-07-15 20:00:00,4.5,8.6623,"wtemp","degC",NA
"peter",2024-07-15 20:00:00,5,7.43575833333333,"wtemp","degC",NA
"peter",2024-07-15 20:00:00,6,5.68264166666667,"wtemp","degC",NA
"peter",2024-07-15 21:00:00,0.5,26.8318333333333,"wtemp","degC",NA
"peter",2024-07-15 21:00:00,1,25.552,"wtemp","degC",NA
"peter",2024-07-15 21:00:00,1.5,23.8924166666667,"wtemp","degC",NA
"peter",2024-07-15 21:00:00,2,21.1005833333333,"wtemp","degC",NA
"peter",2024-07-15 21:00:00,2.5,18.4625,"wtemp","degC",NA
"peter",2024-07-15 21:00:00,3,15.34775,"wtemp","degC",NA
"peter",2024-07-15 21:00:00,3.5,12.8355,"wtemp","degC",NA
"peter",2024-07-15 21:00:00,4,10.55675,"wtemp","degC",NA
"peter",2024-07-15 21:00:00,4.5,8.68165,"wtemp","degC",NA
"peter",2024-07-15 21:00:00,5,7.37140833333333,"wtemp","degC",NA
"peter",2024-07-15 21:00:00,6,5.646325,"wtemp","degC",NA
"peter",2024-07-15 22:00:00,0.5,26.9146666666667,"wtemp","degC",NA
"peter",2024-07-15 22:00:00,1,25.6391666666667,"wtemp","degC",NA
"peter",2024-07-15 22:00:00,1.5,23.7446666666667,"wtemp","degC",NA
"peter",2024-07-15 22:00:00,2,21.1123333333333,"wtemp","degC",NA
"peter",2024-07-15 22:00:00,2.5,18.2738333333333,"wtemp","degC",NA
"peter",2024-07-15 22:00:00,3,15.552,"wtemp","degC",NA
"peter",2024-07-15 22:00:00,3.5,12.8659166666667,"wtemp","degC",NA
"peter",2024-07-15 22:00:00,4,10.4263333333333,"wtemp","degC",NA
"peter",2024-07-15 22:00:00,4.5,8.76065,"wtemp","degC",NA
"peter",2024-07-15 22:00:00,5,7.35569166666667,"wtemp","degC",NA
"peter",2024-07-15 22:00:00,6,5.67968333333333,"wtemp","degC",NA
"peter",2024-07-15 23:00:00,0.5,26.9698333333333,"wtemp","degC",NA
"peter",2024-07-15 23:00:00,1,25.62425,"wtemp","degC",NA
"peter",2024-07-15 23:00:00,1.5,23.8236666666667,"wtemp","degC",NA
"peter",2024-07-15 23:00:00,2,21.1246666666667,"wtemp","degC",NA
"peter",2024-07-15 23:00:00,2.5,18.2781666666667,"wtemp","degC",NA
"peter",2024-07-15 23:00:00,3,15.54375,"wtemp","degC",NA
"peter",2024-07-15 23:00:00,3.5,12.7539166666667,"wtemp","degC",NA
"peter",2024-07-15 23:00:00,4,10.4360833333333,"wtemp","degC",NA
"peter",2024-07-15 23:00:00,4.5,8.84039166666667,"wtemp","degC",NA
"peter",2024-07-15 23:00:00,5,7.479825,"wtemp","degC",NA
"peter",2024-07-15 23:00:00,6,5.70065833333333,"wtemp","degC",NA
"peter",2024-07-16,0.5,27.31575,"wtemp","degC",NA
"peter",2024-07-16,1,25.58025,"wtemp","degC",NA
"peter",2024-07-16,1.5,23.8159166666667,"wtemp","degC",NA
"peter",2024-07-16,2,21.10325,"wtemp","degC",NA
"peter",2024-07-16,2.5,18.4798333333333,"wtemp","degC",NA
"peter",2024-07-16,3,15.46225,"wtemp","degC",NA
"peter",2024-07-16,3.5,12.7609166666667,"wtemp","degC",NA
"peter",2024-07-16,4,10.4781666666667,"wtemp","degC",NA
"peter",2024-07-16,4.5,8.87055,"wtemp","degC",NA
"peter",2024-07-16,5,7.4868,"wtemp","degC",NA
"peter",2024-07-16,6,5.666325,"wtemp","degC",NA
"peter",2024-07-16 01:00:00,0.5,27.0854166666667,"wtemp","degC",NA
"peter",2024-07-16 01:00:00,1,25.63525,"wtemp","degC",NA
"peter",2024-07-16 01:00:00,1.5,23.7690833333333,"wtemp","degC",NA
"peter",2024-07-16 01:00:00,2,21.2254166666667,"wtemp","degC",NA
"peter",2024-07-16 01:00:00,2.5,18.2915833333333,"wtemp","degC",NA
"peter",2024-07-16 01:00:00,3,15.4314166666667,"wtemp","degC",NA
"peter",2024-07-16 01:00:00,3.5,12.8359166666667,"wtemp","degC",NA
"peter",2024-07-16 01:00:00,4,10.6055833333333,"wtemp","degC",NA
"peter",2024-07-16 01:00:00,4.5,8.87503333333333,"wtemp","degC",NA
"peter",2024-07-16 01:00:00,5,7.20491666666667,"wtemp","degC",NA
"peter",2024-07-16 01:00:00,6,5.58429166666667,"wtemp","degC",NA
"peter",2024-07-16 02:00:00,0.5,26.83875,"wtemp","degC",NA
"peter",2024-07-16 02:00:00,1,25.6236666666667,"wtemp","degC",NA
"peter",2024-07-16 02:00:00,1.5,23.8230833333333,"wtemp","degC",NA
"peter",2024-07-16 02:00:00,2,20.988,"wtemp","degC",NA
"peter",2024-07-16 02:00:00,2.5,18.43575,"wtemp","degC",NA
"peter",2024-07-16 02:00:00,3,15.405,"wtemp","degC",NA
"peter",2024-07-16 02:00:00,3.5,12.8119166666667,"wtemp","degC",NA
"peter",2024-07-16 02:00:00,4,10.4643333333333,"wtemp","degC",NA
"peter",2024-07-16 02:00:00,4.5,8.59171666666667,"wtemp","degC",NA
"peter",2024-07-16 02:00:00,5,7.33891666666667,"wtemp","degC",NA
"peter",2024-07-16 02:00:00,6,5.88250833333333,"wtemp","degC",NA
"peter",2024-07-16 03:00:00,0.5,26.55025,"wtemp","degC",NA
"peter",2024-07-16 03:00:00,1,25.6203333333333,"wtemp","degC",NA
"peter",2024-07-16 03:00:00,1.5,23.7566666666667,"wtemp","degC",NA
"peter",2024-07-16 03:00:00,2,21.0970833333333,"wtemp","degC",NA
"peter",2024-07-16 03:00:00,2.5,18.3645,"wtemp","degC",NA
